2011-09-30 100810.000000 F4116D


2011-06-27 101730.000000 F4116D
2011-07-21 100380.000000 F4116D
2011-08-02 101200.000000 F4116D
2011-08-16 101190.000000 F4116D
2011-09-15 101190.000000 F4116D


2011-08-14 100480.000000 F4116D
2011-08-15 100770.000000 F4116D
2011-09-17 101120.000000 F4116D


2011-06-08 100800.000000 F4116D
2011-07-02 100940.000000 F4116D
2011-07-22 100930.000000 F4116D
2011-07-24 100750.000000 F4116D
2011-08-17 101430.000000 F4116D


2011-06-11 101250.000000 F4116D
2011-06-24 101410.000000 F4116D
2011-08-14 100950.000000 F4116D
2011-09-23 101300.000000 F4116D
2011-10-01 102190.000000 F4116D


2011-06-16 100330.000000 11A234
2011-06-19 100230.000000 11A234
2011-07-18 99180.000000 11A234
2011-07-20 100060.000000 11A234
2011-08-04 100620.000000 11A234
2011-08-16 100990.000000 11A234
2011-09-11 99860.000000 11A234
2011-09-17 100300.000000 11A234
2011-10-11 101280.000000 11A234


2011-06-07 100090.000000 11A234
2011-07-08 100250.000000 11A234
2011-07-30 101530.000000 11A234
2011-08-04 100980.000000 11A234
2011-09-03 100550.000000 11A234


2011-06-12 101510.000000 11A234
2011-06-15 101620.000000 11A234
2011-08-04 100910.000000 11A234


2011-06-08 100110.000000 11A234
2011-07-27 101190.000000 11A234
2011-07-29 101480.000000 11A234
2011-08-14 99980.000000 11A234
2011-08-23 100320.000000 11A234
2011-08-27 100600.000000 11A234
2011-09-03 100360.000000 11A234
2011-10-09 101440.000000 11A234


2011-07-01 100770.000000 11A234
2011-07-29 100450.000000 11A234
2011-10-11 100560.000000 11A234


2011-06-18 99670.000000 11A234
2011-06-26 100850.000000 11A234
2011-07-27 100930.000000 11A234
2011-08-15 100660.000000 11A234
2011-09-18 99960.000000 11A234
2011-09-21 100850.000000 11A234


2011-06-12 100680.000000 11A234
2011-06-21 100610.000000 11A234
2011-07-16 100040.000000 11A234


2011-06-12 101270.000000 11A234
2011-06-27 100890.000000 11A234
2011-06-29 102000.000000 11A234
2011-07-14 101680.000000 11A234
2011-09-18 100490.000000 11A234
2011-09-25 101220.000000 11A234
2011-10-04 101960.000000 11A234


2011-06-07 98940.000000 11A234
2011-06-30 100950.000000 11A234
2011-09-05 99930.000000 11A234
2011-10-07 100290.000000 11A234


2011-06-09 100510.000000 11A234
2011-07-17 99170.000000 11A234
2011-08-24 100560.000000 11A234


2011-06-16 100110.000000 11A234
2011-07-01 101070.000000 11A234
2011-08-05 100100.000000 11A234
2011-08-19 100380.000000 11A234
2011-10-03 101050.000000 11A234


2011-07-13 96980.000000 11A234
2011-08-05 97530.000000 11A234
2011-08-28 98040.000000 11A234
2011-09-06 98300.000000 11A234


2011-07-18 98890.000000 11A234
2011-08-02 99840.000000 11A234
2011-09-28 101050.000000 11A234
2011-10-05 100610.000000 11A234


2011-06-15 101640.000000 11A234
2011-08-01 101060.000000 11A234
2011-08-26 100240.000000 11A234
2011-09-25 101440.000000 11A234
2011-09-27 102280.000000 11A234
2011-10-01 101930.000000 11A234
2011-10-11 102380.000000 11A234


2011-06-07 99180.000000 11A234
2011-07-17 99190.000000 11A234
2011-08-29 100660.000000 11A234
2011-10-01 101060.000000 11A234


2011-07-15 100210.000000 11A234
2011-07-30 99990.000000 11A234
2011-08-25 99420.000000 11A234
2011-08-30 99750.000000 11A234
2011-09-02 99450.000000 11A234
2011-10-01 100520.000000 11A234


2011-06-02 99810.000000 11A234
2011-06-16 98890.000000 11A234
2011-07-03 98840.000000 11A234
2011-09-18 98280.000000 11A234


2011-06-19 98350.000000 11A234
2011-09-13 98570.000000 11A234
2011-10-10 99010.000000 11A234


2011-06-11 101820.000000 11A234
2011-07-16 101180.000000 11A234
2011-07-20 101320.000000 11A234
2011-08-23 101220.000000 11A234


2011-07-05 100140.000000 11A234
2011-09-10 99380.000000 11A234
2011-09-12 100300.000000 11A234
2011-09-17 100310.000000 11A234
2011-09-28 101020.000000 11A234
2011-10-04 101180.000000 11A234
2011-10-20 101390.000000 11A234


2011-06-06 96050.000000 11A234
2011-07-05 96980.000000 11A234


2011-06-04 97890.000000 11A234
2011-06-27 98020.000000 11A234
2011-08-02 97530.000000 11A234


2011-06-04 92260.000000 11A234
2011-08-30 92110.000000 11A234
2011-09-20 92780.000000 11A234
2011-09-22 92590.000000 11A234


2011-07-12 98410.000000 11A234
2011-07-26 98360.000000 11A234
2011-08-04 99090.000000 11A234
2011-09-08 99050.000000 11A234
2011-09-10 98530.000000 11A234
2011-09-28 99760.000000 11A234


2011-08-07 100690.000000 11A234
2011-08-15 100960.000000 11A234
2011-08-16 101250.000000 11A234
2011-09-10 100170.000000 11A234


2011-06-19 99030.000000 11A234
2011-07-23 98650.000000 11A234
2011-08-16 98830.000000 11A234
2011-09-13 98850.000000 11A234


2011-07-18 93010.000000 11A234
2011-07-20 93350.000000 11A234
2011-08-01 93240.000000 11A234
2011-08-26 92750.000000 11A234
2011-09-02 93410.000000 11A234
2011-09-20 93960.000000 11A234
2011-09-26 94120.000000 11A234


2011-09-26 101440.000000 11A234
2011-10-04 101510.000000 11A234


2011-08-05 91740.000000 11A234
2011-08-12 91800.000000 11A234
2011-08-23 92150.000000 11A234
2011-08-26 91450.000000 11A234
2011-09-16 91970.000000 11A234
2011-10-06 92140.000000 11A234


2011-07-19 100260.000000 11A234
2011-07-25 100830.000000 11A234
2011-07-26 100650.000000 11A234
2011-07-31 101020.000000 11A234


2011-06-19 97910.000000 11A234
2011-06-22 97570.000000 11A234
2011-07-06 97460.000000 11A234
2011-07-19 96820.000000 11A234
2011-07-30 97590.000000 11A234
2011-08-09 98370.000000 11A234
2011-08-17 96970.000000 11A234
2011-10-07 98260.000000 11A234


