07037;2010-04-13T08;00;00+02;00;101960;20;4.1;88;100090.0;;0.0;49.383;1.181667;6.0;;;151;76116
07299;2010-04-13T08;00;00+02;00;101550;350;1.5;96;98200.0;;0.0;47.614333;7.51;3.3000000000000114;;;263;68042
07621;2010-04-13T08;00;00+02;00;101400;200;1.0;87;96970.0;;0.0;43.188;0.0;3.1000000000000227;;;360;65284
07005;2010-04-13T11;00;00+02;00;102040;20;6.2;79;101100.0;;;50.136;1.834;10.600000000000023;;;69;80001
07335;2010-04-13T11;00;00+02;00;101690;40;5.7;67;100230.0;;;46.593833;0.314333;9.600000000000023;;;123;86194
89642;2010-04-13T11;00;00+02;00;96810;150;17.0;52;96260.0;;;-66.663167;140.001;-15.399999999999977;;;43;
07015;2010-04-13T14;00;00+02;00;101890;40;8.2;52;101330.0;;;50.57;3.0975;15.800000000000011;;;47;59256
07510;2010-04-13T14;00;00+02;00;101500;350;2.6;52;100850.0;;;44.830667;-0.691333;12.800000000000011;;;47;33281
61972;2010-04-13T14;00;00+02;00;101420;160;8.7;64;;;;-22.344167;40.340667;28.700000000000045;;;6;
07117;2010-04-13T17;00;00+02;00;102180;60;6.7;80;101470.0;;;48.825833;-3.473167;10.200000000000045;;;55;22168
07577;2010-04-13T17;00;00+02;00;101170;10;4.6;44;100290.0;;;44.581167;4.733;14.900000000000034;;;73;26198
61997;2010-04-13T17;00;00+02;00;99720;220;22.1;94;;;;-46.4325;51.856667;4.400000000000034;;;146;
81405;2010-04-13T17;00;00+02;00;101210;80;4.6;67;101120.0;;;4.822333;-52.365333;31.0;;;4;97307
81415;2010-04-13T17;00;00+02;00;101240;170;1.0;66;100060.0;;;3.640167;-54.028333;30.80000000000001;;;106;97353
07005;2010-04-13T20;00;00+02;00;101860;10;8.7;63;100920.0;;;50.136;1.834;10.200000000000045;;;69;80001
07535;2010-04-13T20;00;00+02;00;101360;360;1.0;40;98250.0;;;44.745;1.396667;11.100000000000023;;;260;46127
07558;2010-04-07T11;00;00+02;00;102060;140;3.1;65;93690.0;;;44.1185;3.0195;9.200000000000045;;;712;12145
61976;2010-04-07T11;00;00+02;00;101230;110;8.2;69;;10.0;;-15.887667;54.520667;31.100000000000023;;;7;
71805;2010-04-07T11;00;00+02;00;100480;280;10.3;94;100390.0;;;46.766333;-56.179167;2.7000000000000455;;;21;
07335;2010-04-07T14;00;00+02;00;102060;250;3.1;69;100610.0;;;46.593833;0.314333;12.5;;;123;86194
61976;2010-04-07T14;00;00+02;00;101180;100;7.2;70;;50.0;;-15.887667;54.520667;30.30000000000001;;;7;
07130;2010-04-07T17;00;00+02;00;102200;340;7.7;54;101680.0;;;48.068833;-1.734;14.100000000000023;;;36;35281
07591;2010-04-07T23;00;00+02;00;;120;1.0;85;91890.0;;;44.565667;6.502333;6.900000000000034;;;871;05046
07643;2010-04-07T23;00;00+02;00;102240;10;3.6;97;102140.0;;;43.577;3.963167;8.800000000000011;;;2;34154
81415;2010-04-07T23;00;00+02;00;100760;;;72;99580.0;;;3.640167;-54.028333;29.80000000000001;;;106;97353
07117;2010-04-08T02;00;00+02;00;102870;350;5.1;84;102150.0;;;48.825833;-3.473167;7.800000000000011;;;55;22168
07139;2010-04-08T02;00;00+02;00;102530;310;3.1;89;100750.0;;;48.4455;0.110167;6.7000000000000455;;;143;61077
07255;2010-04-08T02;00;00+02;00;102440;270;3.1;88;100410.0;;;47.059167;2.359833;8.5;;;161;18033
07690;2010-04-08T02;00;00+02;00;101890;320;3.6;55;101550.0;;;43.648833;7.209;13.200000000000045;;;2;06088
07299;2010-04-08T05;00;00+02;00;102150;250;1.5;82;98870.0;;;47.614333;7.51;10.200000000000045;;;263;68042
07510;2010-04-08T05;00;00+02;00;102650;230;2.6;97;101980.0;;;44.830667;-0.691333;6.400000000000034;;;47;33281
07621;2010-04-08T05;00;00+02;00;102770;200;1.5;93;98310.0;;;43.188;0.0;4.7000000000000455;;;360;65284
61998;2010-04-08T05;00;00+02;00;100010;340;6.2;91;;;;-49.352333;70.243333;11.0;;;29;
78925;2010-04-08T05;00;00+02;00;101470;60;5.1;68;;10.0;;14.595333;-60.995667;26.30000000000001;;;3;97213
07168;2010-04-08T08;00;00+02;00;102380;290;3.1;96;101010.0;;3.4;48.324667;4.02;8.800000000000011;;;112;10030
78925;2010-04-08T08;00;00+02;00;101310;50;3.1;71;;20.0;0.6;14.595333;-60.995667;26.100000000000023;23.900000000000034;29.200000000000045;3;97213
89642;2010-04-08T08;00;00+02;00;98790;140;15.4;64;98240.0;;;-66.663167;140.001;-11.0;;;43;
07314;2010-04-08T11;00;00+02;00;103010;10;2.6;83;102730.0;;;46.046833;-1.4115;10.300000000000011;;;11;17323
07535;2010-04-08T11;00;00+02;00;102790;290;1.5;90;99610.0;;;44.745;1.396667;8.100000000000023;;;260;46127
07558;2010-04-08T11;00;00+02;00;102430;340;6.7;80;93970.0;;;44.1185;3.0195;7.100000000000023;;;712;12145
07222;2010-04-10T17;00;00+02;00;102570;50;5.7;43;102260.0;;;47.15;-1.608833;18.0;;;26;44150
07005;2010-04-10T20;00;00+02;00;102980;20;6.7;76;102030.0;;;50.136;1.834;9.800000000000011;;;69;80001
07471;2010-04-10T20;00;00+02;00;;50;2.1;61;92470.0;;;45.0745;3.764;10.700000000000045;;;833;43062
07510;2010-04-10T20;00;00+02;00;102010;360;6.2;45;101370.0;;;44.830667;-0.691333;19.80000000000001;;;47;33281
07335;2010-04-10T23;00;00+02;00;102390;30;4.6;63;100930.0;;;46.593833;0.314333;11.200000000000045;;;123;86194
71805;2010-04-10T23;00;00+02;00;100920;200;9.8;100;100830.0;;;46.766333;-56.179167;4.600000000000023;;;21;
07181;2010-04-11T05;00;00+02;00;102420;50;3.1;72;98200.0;;;48.581;5.959833;3.7000000000000455;;;336;54523
07607;2010-04-11T05;00;00+02;00;101700;0;0.0;91;100970.0;;;43.909833;-0.500167;6.800000000000011;;;59;40192
07627;2010-04-11T05;00;00+02;00;101770;320;0.5;84;96800.0;;;43.005333;1.106833;5.0;;;414;09289
07690;2010-04-11T08;00;00+02;00;100970;70;9.8;80;100640.0;;0.0;43.648833;7.209;14.0;;;2;06088
71805;2010-04-11T08;00;00+02;00;101030;230;11.3;98;100940.0;;2.6;46.766333;-56.179167;2.2000000000000455;2.1000000000000227;5.7000000000000455;21;
07607;2010-04-11T11;00;00+02;00;101570;30;2.6;59;100860.0;;;43.909833;-0.500167;14.600000000000023;;;59;40192
61970;2010-04-11T11;00;00+02;00;101190;140;4.1;63;;;;-17.054667;42.712;32.0;;;9;
78925;2010-04-11T11;00;00+02;00;101260;40;2.6;94;;;;14.595333;-60.995667;23.80000000000001;;;3;97213
07607;2010-04-11T14;00;00+02;00;101320;320;3.1;39;100630.0;;;43.909833;-0.500167;19.5;;;59;40192
61968;2010-04-11T14;00;00+02;00;100910;0;0.0;76;;;;-11.582667;47.289667;28.900000000000034;;;3;
61970;2010-04-11T14;00;00+02;00;101000;160;3.1;68;;;;-17.054667;42.712;31.5;;;9;
07117;2010-04-11T17;00;00+02;00;102420;70;11.3;80;101710.0;;;48.825833;-3.473167;8.800000000000011;;;55;22168
07558;2010-04-11T23;00;00+02;00;101170;30;8.7;49;92810.0;;;44.1185;3.0195;7.300000000000011;;;712;12145
07661;2010-04-11T23;00;00+02;00;101120;90;6.2;67;99490.0;;;43.079333;5.940833;11.0;;;115;83153
07037;2010-04-12T02;00;00+02;00;102370;40;4.6;75;100490.0;;;49.383;1.181667;5.800000000000011;;;151;76116
07335;2010-04-12T02;00;00+02;00;101760;40;6.2;63;100290.0;;;46.593833;0.314333;7.0;;;123;86194
67005;2010-04-12T02;00;00+02;00;101030;120;4.1;73;;50.0;;-12.8055;45.282833;28.80000000000001;;;7;97615
78922;2010-04-12T02;00;00+02;00;101100;100;5.7;94;100800.0;;;14.7745;-60.875333;25.100000000000023;;;26;97230
07434;2010-04-12T08;00;00+02;00;101570;50;3.6;83;96660.0;;0.0;45.861167;1.175;2.5;;;402;87085
07630;2010-04-12T08;00;00+02;00;101030;310;3.6;69;99200.0;;0.0;43.621;1.378833;5.7000000000000455;;;151;31069
07335;2010-04-12T17;00;00+02;00;101570;40;7.2;47;100130.0;;;46.593833;0.314333;12.200000000000045;;;123;86194
81405;2010-04-12T17;00;00+02;00;101120;20;1.5;86;101030.0;;;4.822333;-52.365333;26.30000000000001;;;4;97307
81415;2010-04-09T14;00;00+02;00;101410;40;2.1;80;100210.0;;;3.640167;-54.028333;27.600000000000023;;;106;97353
07190;2010-04-09T17;00;00+02;00;102910;40;3.1;38;101100.0;;;48.5495;7.640333;16.80000000000001;;;150;67212
07280;2010-04-09T17;00;00+02;00;102730;30;6.7;57;100040.0;;;47.267833;5.088333;16.600000000000023;;;219;21473
07335;2010-04-09T17;00;00+02;00;102860;50;5.1;59;101420.0;;;46.593833;0.314333;16.80000000000001;;;123;86194
81415;2010-04-09T17;00;00+02;00;101320;60;3.1;60;100140.0;;;3.640167;-54.028333;31.600000000000023;;;106;97353
81401;2010-04-09T20;00;00+02;00;101040;;;70;101000.0;;;5.4855;-54.031667;31.200000000000045;;;5;97311
07190;2010-04-09T23;00;00+02;00;103090;30;4.6;56;101240.0;;;48.5495;7.640333;10.900000000000034;;;150;67212
61998;2010-04-09T23;00;00+02;00;100760;270;9.8;77;;2180.0;;-49.352333;70.243333;3.900000000000034;;;29;
78925;2010-04-09T23;00;00+02;00;101400;50;5.1;80;;130.0;;14.595333;-60.995667;25.900000000000034;;;3;97213
07661;2010-04-10T02;00;00+02;00;102430;70;1.5;54;100790.0;;;43.079333;5.940833;14.0;;;115;83153
61970;2010-04-10T02;00;00+02;00;101230;210;3.1;85;;;;-17.054667;42.712;28.600000000000023;;;9;
07005;2010-04-10T05;00;00+02;00;103320;50;2.1;92;102360.0;;;50.136;1.834;6.800000000000011;;;69;80001
71805;2010-04-10T05;00;00+02;00;102460;160;4.6;98;102370.0;;;46.766333;-56.179167;1.900000000000034;;;21;
07607;2010-04-10T08;00;00+02;00;102590;70;1.0;93;101850.0;;0.0;43.909833;-0.500167;2.8000000000000114;;;59;40192
07037;2010-04-10T11;00;00+02;00;103250;60;5.1;56;101400.0;;;49.383;1.181667;12.300000000000011;;;151;76116
07335;2010-04-10T11;00;00+02;00;102880;30;4.6;67;101420.0;;;46.593833;0.314333;12.900000000000034;;;123;86194
07643;2010-04-10T11;00;00+02;00;102350;360;1.5;56;102250.0;;;43.577;3.963167;18.0;;;2;34154
07460;2010-04-10T14;00;00+02;00;102500;20;3.1;56;98650.0;;;45.786833;3.149333;15.600000000000023;;;331;63113
